index,name,area,span_z,span_y,u_avg,k_enh,skew_g,skew_l,lambda,q
365,trapezoid_0365,3.1111111,2.0,2.2222222222222223,0.20289743541880453,0.0012112635227140758,0.10209626221942072,0.05077700137419106,0.9,0.4
366,trapezoid_0366,3.2222222200000004,2.0,2.2222222222222223,0.2129715059088573,0.0013506054202145278,0.09551871935527655,0.05605774980043611,0.9,0.45
367,trapezoid_0367,3.3333333399999994,2.0,2.2222222222222223,0.2236381041578035,0.0015206243105827348,0.09216523208188095,0.06992837808529513,0.9,0.5
368,trapezoid_0368,3.44444444,2.0,2.2222222222222223,0.23361862586298027,0.0016869930315556534,0.09084596552786894,0.08938528995539147,0.9,0.55
369,trapezoid_0369,3.5555555600000006,2.0,2.2222222222222223,0.24382951220447993,0.0018796820264013931,0.0890071033807945,0.10177669438212884,0.9,0.6000000000000001
370,trapezoid_0370,3.6666666599999997,2.0,2.2222222222222223,0.2536642837986492,0.0020722454158220464,0.08695000476612255,0.12455300695544791,0.9,0.65
371,trapezoid_0371,3.7777777800000005,2.0,2.2222222222222223,0.26295293330201164,0.002269093483714803,0.0861824245071208,0.13906866972180967,0.9,0.7000000000000001
372,trapezoid_0372,3.88888888,2.0,2.2222222222222223,0.27177847925512627,0.002466717632523115,0.08529237890777996,0.15732580838288218,0.9,0.75
373,trapezoid_0373,3.9999999999999996,2.0,2.2222222222222223,0.28067324859075987,0.002684822375924398,0.08294791603655506,415.21165966441447,0.9,0.8
374,trapezoid_0374,4.1111111,2.0,2.2222222222222223,0.2887185606128986,0.0028981045628431387,0.08374328548735421,0.18677423323363304,0.9,0.8500000000000001
375,trapezoid_0375,4.22222222,2.0,2.2222222222222223,0.2965145301048833,0.0031271303550618667,0.08145611308523612,0.19463354191693527,0.9,0.9
376,trapezoid_0376,4.33333334,2.0,2.2222222222222223,0.30423970508833625,0.0033720468258195226,0.08174384427386085,0.2012217016541172,0.9,0.9500000000000001
377,trapezoid_0377,4.444444440000001,2.0,2.2222222222222223,0.311331385113352,0.0036152711043213356,0.07933097055293933,0.20149417203795125,0.9,1.0
378,trapezoid_0378,2.10526316,2.0,2.1052631578947367,0.12126816826213342,0.0003927739128812591,0.1872224802512619,-0.07116789278857558,0.9500000000000001,0.0
379,trapezoid_0379,2.21052632,2.0,2.1052631578947367,0.12749681732167073,0.000453303802587761,0.18756414545543046,-0.08117692644952207,0.9500000000000001,0.05
380,trapezoid_0380,2.31578948,2.0,2.1052631578947367,0.1347086504626969,0.0005099140046671893,0.1818942216908638,-0.05484301445868857,0.9500000000000001,0.1
381,trapezoid_0381,2.4210526399999996,2.0,2.1052631578947367,0.14281144516933453,0.000567342183536919,0.1700822737401579,-0.017828210947504256,0.9500000000000001,0.15000000000000002
382,trapezoid_0382,2.5263158,2.0,2.1052631578947367,0.1518578932077323,0.0006269243294623156,0.14950852108294743,0.01609940759644402,0.9500000000000001,0.2
383,trapezoid_0383,2.6315789400000003,2.0,2.1052631578947367,0.16072198319653605,0.0007031530602803363,0.1352317143712038,0.03581946852503839,0.9500000000000001,0.25
384,trapezoid_0384,2.7368421,2.0,2.1052631578947367,0.1702627890718342,0.0007835785760934584,0.12009158822405316,0.051255719113368146,0.9500000000000001,0.30000000000000004
385,trapezoid_0385,2.8421052600000003,2.0,2.1052631578947367,0.18041198050515017,0.0008885082223405482,0.1082885317024334,0.05751741582400453,0.9500000000000001,0.35000000000000003
386,trapezoid_0386,2.9473684199999997,2.0,2.1052631578947367,0.1904319502275921,0.0010005647442083666,0.09782322221186657,0.061345972021772444,0.9500000000000001,0.4
387,trapezoid_0387,3.0526315799999995,2.0,2.1052631578947367,0.20017257008876715,0.0011234895790883058,0.09228273211821869,0.07060752539766793,0.9500000000000001,0.45
388,trapezoid_0388,3.15789474,2.0,2.1052631578947367,0.21039105026308064,0.0012601221899580062,0.0893175972883443,0.08302474882764944,0.9500000000000001,0.5
389,trapezoid_0389,3.2631578999999995,2.0,2.1052631578947367,0.21990501134904955,0.0014026392285728239,0.08640683001210335,0.09595444962410173,0.9500000000000001,0.55
390,trapezoid_0390,3.3684210599999997,2.0,2.1052631578947367,0.2293821285803882,0.0015614177826191067,0.08672796888160529,0.11024586974727496,0.9500000000000001,0.6000000000000001
391,trapezoid_0391,3.4736842199999995,2.0,2.1052631578947367,0.2388747357912264,0.0017265295100125926,0.0841187076819854,0.1255740895519591,0.9500000000000001,0.65
392,trapezoid_0392,3.5789473800000002,2.0,2.1052631578947367,0.24801811937039828,0.0019006687679436593,0.08337643454330594,0.13970051631318509,0.9500000000000001,0.7000000000000001
393,trapezoid_0393,3.6842105199999997,2.0,2.1052631578947367,0.2566601192234514,0.002080371658068708,0.08486425311725174,0.15703591076671733,0.9500000000000001,0.75
394,trapezoid_0394,3.7894736799999995,2.0,2.1052631578947367,0.2654173150566192,0.002268113434009146,0.08276325010554682,0.169246005973813,0.9500000000000001,0.8
395,trapezoid_0395,3.8947368399999998,2.0,2.1052631578947367,0.2736715920440776,0.0024598001708188992,0.08272780955828472,0.18328393176988966,0.9500000000000001,0.8500000000000001
396,trapezoid_0396,3.9999999999999996,2.0,2.1052631578947367,0.281582757149032,0.00267059572050342,0.08172875957215113,0.19127256471520312,0.9500000000000001,0.9
397,trapezoid_0397,4.10526316,2.0,2.1052631578947367,0.28919076998919957,0.0028904467547628183,0.08256205660476405,0.19737248639402757,0.9500000000000001,0.9500000000000001
398,trapezoid_0398,4.21052632,2.0,2.1052631578947367,0.2965145495832434,0.003117827320855946,0.0819984438110647,0.2015458635336698,0.9500000000000001,1.0
399,trapezoid_0399,2.0,2.0,2.0,0.11484443815419605,0.00034049058812442404,0.18898821457936407,-0.1058705822743614,1.0,0.0
400,trapezoid_0400,2.1,2.0,2.0,0.12034224980205639,0.0003932999440464136,0.18940951584046312,-0.12923942822392875,1.0,0.05
401,trapezoid_0401,2.1999999999999997,2.0,2.0,0.12702142686448623,0.0004395496851409683,0.1841862711445518,-0.09797879831859005,1.0,0.1
402,trapezoid_0402,2.3,2.0,2.0,0.13454125875149084,0.000487053135672134,0.17016834126558378,-0.05254538291058865,1.0,0.15000000000000002
403,trapezoid_0403,2.4000000000000004,2.0,2.0,0.1424771796236426,0.0005376120020259284,0.1561759907090732,-0.0066983345139370945,1.0,0.2
404,trapezoid_0404,2.5,2.0,2.0,0.15094455969618653,0.00059160665064729,0.13738139471959918,0.02819820337317337,1.0,0.25
405,trapezoid_0405,2.6,2.0,2.0,0.16028280518257218,0.0006655462357245451,0.12083454295904972,0.05022826668415191,1.0,0.30000000000000004
406,trapezoid_0406,2.7,2.0,2.0,0.16929694535830495,0.0007429337692307972,0.10923550308683469,0.0639676598424072,1.0,0.35000000000000003
407,trapezoid_0407,2.8000000000000003,2.0,2.0,0.1789603865330819,0.0008382683070314507,0.09758102246324854,0.07068005854559142,1.0,0.4
408,trapezoid_0408,2.9,2.0,2.0,0.18838146575514986,0.0009416537936122716,0.09039821511900144,0.07990394743643477,1.0,0.45
409,trapezoid_0409,3.0,2.0,2.0,0.19779499902317052,0.0010565008005723217,0.08711540970339927,0.08942600504315484,1.0,0.5
410,trapezoid_0410,3.1,2.0,2.0,0.2073511799734677,0.0011822952651761882,0.08423832962460719,0.09948444785268548,1.0,0.55
411,trapezoid_0411,3.1999999999999997,2.0,2.0,0.2163097291037836,0.0013099000545747112,0.08170839554481199,0.1120278636772427,1.0,0.6000000000000001
412,trapezoid_0412,3.3000000000000007,2.0,2.0,0.22558071511163166,0.0014544030515741414,0.07954219977031658,0.12288401267765404,1.0,0.65
413,trapezoid_0413,3.3999999999999995,2.0,2.0,0.2342317823601888,0.0016042532824751064,0.08118973136487177,0.13853852584719767,1.0,0.7000000000000001
414,trapezoid_0414,3.5,2.0,2.0,0.24264719769789855,0.0017608051154356958,0.08199064787708547,0.1533856364498329,1.0,0.75
415,trapezoid_0415,3.5999999999999996,2.0,2.0,0.25138893431326786,0.0019254380557275424,0.07975899392574021,0.1651283569278457,1.0,0.8
416,trapezoid_0416,3.6999999999999997,2.0,2.0,0.25925711631375437,0.002099588527804811,0.08146994822686275,0.17598532188805605,1.0,0.8500000000000001
417,trapezoid_0417,3.8,2.0,2.0,0.26693545910993566,0.0022725598508177474,0.08165337598259469,0.1860021411678169,1.0,0.9
418,trapezoid_0418,3.899999999999999,2.0,2.0,0.2744661828316817,0.002469255786637853,0.08115545270874745,0.19164804065253768,1.0,0.9500000000000001
419,trapezoid_0419,4.0,2.0,2.0,0.28248010236929777,0.0026866142279809483,0.08081944821671917,0.19476620961859295,1.0,1.0
